rank,epoch,train_step,traj,frame,frame_index,force_mae,force_rmse,energy_abs_error,epistemic_mean,epistemic_p95,epistemic_max,aleatoric_mean,aleatoric_p95,aleatoric_max
429,95,1620,a,26048,13024,0.0045942929573357105,0.006325759459286928,0.00439453125,0.0015865197638049722,0.002320375991985202,0.003593264613300562,0.0032326693180948496,0.004402779508382082,0.006223340518772602
430,95,1620,b,26030,29230,0.004793211817741394,0.006491929292678833,0.01708984375,0.0015890615759417415,0.0023202355951070786,0.0037625341210514307,0.0032331752590835094,0.004411543253809214,0.006517687346786261
431,95,1620,b,26894,29662,0.00450855353847146,0.006092471070587635,0.0029296875,0.001587258535437286,0.0023201655130833387,0.004675627686083317,0.003232067683711648,0.004392777103930712,0.007741901092231274
432,95,1620,b,27070,29750,0.004708198364824057,0.006400792393833399,0.010009765625,0.0015730943996459246,0.002320090774446726,0.003403741167858243,0.0032093615736812353,0.004401348065584898,0.006042198743671179
433,95,1620,a,28336,14168,0.004976332187652588,0.007007995154708624,0.010986328125,0.0015994181158021092,0.0023196619004011154,0.0032478768844157457,0.003253142349421978,0.004393028095364571,0.005783335771411657
434,95,1620,b,27894,30162,0.0043417224660515785,0.005756694357842207,0.0068359375,0.0015777747612446547,0.002319656778126955,0.0034466558136045933,0.0032170084305107594,0.004403306636959314,0.0060851238667964935
435,95,1620,a,28464,14232,0.004572761710733175,0.006180648226290941,0.00146484375,0.001600416493602097,0.0023195939138531685,0.003300656797364354,0.0032515963539481163,0.004433355759829283,0.005767870228737593
436,95,1620,a,26288,13144,0.004418632946908474,0.005948023404926062,0.008544921875,0.0015868819318711758,0.0023195778485387564,0.0032775565050542355,0.0032319677993655205,0.00438764039427042,0.005922457668930292
437,95,1620,b,28054,30242,0.0045147184282541275,0.006189839914441109,0.015380859375,0.0015908463392406702,0.002319488674402237,0.0037380342837423086,0.003238717559725046,0.004376242868602276,0.006548180244863033
438,95,1620,b,26726,29578,0.0046013579703867435,0.006176515482366085,0.008056640625,0.0016018919413909316,0.0023190954234451056,0.0032489565201103687,0.0032552157063037157,0.004380150698125362,0.005812915973365307
439,95,1620,a,28936,14468,0.004467074293643236,0.005987617187201977,0.006103515625,0.0015970784006640315,0.0023189960047602654,0.003839535405859351,0.0032466265838593245,0.004394482355564833,0.0065048495307564735
440,95,1620,b,26886,29658,0.004406390246003866,0.005911847110837698,0.00341796875,0.0015914940740913153,0.0023189724888652563,0.003755503799766302,0.0032380945049226284,0.004388723056763411,0.006395973265171051
441,95,1620,b,27430,29930,0.004512450657784939,0.0060730380937457085,0.02880859375,0.0015868695918470621,0.0023189231287688017,0.003308424726128578,0.003232911927625537,0.004411583300679922,0.005880639422684908
442,95,1620,a,27504,13752,0.004957025870680809,0.006880077067762613,0.0302734375,0.001609098631888628,0.002318725222721696,0.004040786065161228,0.003265631850808859,0.004405186045914888,0.006693568546324968
443,95,1620,b,29070,30750,0.0048073274083435535,0.006513725500553846,0.019287109375,0.0015914097893983126,0.002318606711924076,0.003583063604310155,0.003238141303882003,0.004379825200885534,0.006261130329221487
444,95,1620,b,27582,30006,0.004690695554018021,0.006741667166352272,0.027587890625,0.0015889565693214536,0.0023183957673609257,0.0039206501096487045,0.0032349165994673967,0.004380261059850454,0.0067942142486572266
445,95,1620,b,28742,30586,0.004430724307894707,0.005907757207751274,0.001953125,0.0015963298501446843,0.0023182604927569628,0.0034185678232461214,0.003245576051995158,0.0043665338307619095,0.006029060576111078
446,95,1620,b,27150,29790,0.004702238831669092,0.0063086082227528095,0.01806640625,0.0015992169501259923,0.0023181724827736616,0.003429640084505081,0.0032523314002901316,0.004414263181388378,0.006076444406062365
447,95,1620,a,28224,14112,0.004777871072292328,0.006637176964432001,0.009765625,0.0015931838424876332,0.00231813988648355,0.0035458619240671396,0.003241061931475997,0.004385907668620348,0.006268225144594908
448,95,1620,a,26672,13336,0.004718538373708725,0.006352519150823355,0.0009765625,0.0016026217490434647,0.002318102167919278,0.003491557901725173,0.003259534016251564,0.004377903416752815,0.006192036904394627
449,95,1620,b,26870,29650,0.004335257690399885,0.005739258602261543,0.013916015625,0.001591263571754098,0.002318047918379307,0.0037092259153723717,0.003238254925236106,0.0044082095846533775,0.00639714440330863
450,95,1620,a,28800,14400,0.004583254922181368,0.006126596592366695,0.00390625,0.0015943505568429828,0.0023180129937827587,0.003761586733162403,0.0032424642704427242,0.004441488068550825,0.0063900030218064785
451,95,1620,b,27950,30190,0.0044918907806277275,0.005986286327242851,0.0224609375,0.0015768248122185469,0.002317894482985139,0.0033713732846081257,0.003215489909052849,0.004405520390719175,0.005817027762532234
452,95,1620,b,28758,30594,0.004904185421764851,0.006655607372522354,0.021240234375,0.0016050144331529737,0.002317786915227771,0.00367768038995564,0.0032597871031612158,0.004395460244268179,0.006346529349684715
453,95,1620,a,27696,13848,0.004729634150862694,0.006448668427765369,0.004638671875,0.001599377254024148,0.0023175759706646204,0.0036659000907093287,0.003253001719713211,0.004410733934491873,0.006288543343544006
454,95,1620,b,28990,30710,0.004444079473614693,0.005985192954540253,0.00732421875,0.001595399808138609,0.002317344071343541,0.003023388795554638,0.0032463858369737864,0.004404820501804352,0.0055077821016311646
455,95,1620,a,28616,14308,0.004581251181662083,0.006332504563033581,0.00830078125,0.001594114233739674,0.0023172092624008656,0.0035201357677578926,0.0032426980324089527,0.0043892040848731995,0.006193956825882196
456,95,1620,b,27294,29862,0.004509872756898403,0.006102744489908218,0.02001953125,0.0015773521736264229,0.002317071659490466,0.003475786419585347,0.0032130861654877663,0.004384813830256462,0.006028427742421627
457,95,1620,b,26854,29642,0.004304324276745319,0.005679670255631208,0.01513671875,0.0015950624365359545,0.0023169799242168665,0.0031025283969938755,0.003243792802095413,0.004388108849525452,0.005493651609867811
458,95,1620,a,27752,13876,0.004495901521295309,0.005990017205476761,0.000244140625,0.0015913820825517178,0.0023167505860328674,0.003641404677182436,0.003239033045247197,0.004401312209665775,0.0063463058322668076
459,95,1620,a,28424,14212,0.004491873551160097,0.006162332370877266,0.0087890625,0.0015878025442361832,0.0023167431354522705,0.003720533801242709,0.003231555689126253,0.004382456187158823,0.0064773233607411385
460,95,1620,b,27918,30174,0.004429380875080824,0.0059376978315413,0.009033203125,0.0015811424236744642,0.002316406462341547,0.0036040577106177807,0.003223515348508954,0.004375731572508812,0.006275849416851997
461,95,1620,a,26464,13232,0.004599516745656729,0.006191300228238106,0.001953125,0.0015909334179013968,0.002316402504220605,0.003731020726263523,0.003237468656152487,0.004356239922344685,0.006326727103441954
462,95,1620,b,28790,30610,0.00484433863312006,0.0065407478250563145,0.01611328125,0.001611021813005209,0.0023160609416663647,0.003743064356967807,0.0032681883312761784,0.004393895156681538,0.006478097289800644
463,95,1620,b,26742,29586,0.004662018269300461,0.006460461765527725,0.008056640625,0.0015740683302283287,0.0023159640841186047,0.0031828745268285275,0.0032092940527945757,0.004384426400065422,0.005690529476851225
464,95,1620,b,26334,29382,0.004226545337587595,0.00568596925586462,0.01611328125,0.0015965028433129191,0.002315930789336562,0.0037267468869686127,0.0032470908481627703,0.004412874113768339,0.00665578618645668
465,95,1620,b,26222,29326,0.004677870776504278,0.006295517086982727,0.000244140625,0.0015897280536592007,0.002315424382686615,0.0031296340748667717,0.0032366467639803886,0.004390645306557417,0.005716209765523672
466,95,1620,b,26934,29682,0.004395333584398031,0.005936534143984318,0.012451171875,0.0015885746106505394,0.0023151759523898363,0.0034065318759530783,0.0032347594387829304,0.004377070348709822,0.006079795770347118
467,95,1620,b,28030,30230,0.004150004591792822,0.005594479851424694,0.0087890625,0.0015889651840552688,0.0023151247296482325,0.0033497486729174852,0.0032362693455070257,0.004397008568048477,0.0060060713440179825
468,95,1620,a,27232,13616,0.004442794714123011,0.006038310471922159,0.002685546875,0.0016075241146609187,0.0023149673361331224,0.004041684325784445,0.0032649689819663763,0.004406450781971216,0.006731352303177118
469,95,1620,a,28824,14412,0.004479557275772095,0.0063065639697015285,0.009033203125,0.0015892413211986423,0.0023143920116126537,0.0037850327789783478,0.003234448144212365,0.004417358431965113,0.006581071764230728
470,95,1620,a,28568,14284,0.004541544243693352,0.006091660354286432,0.007568359375,0.0016042945208027959,0.0023143456783145666,0.003764162305742502,0.0032602669671177864,0.004389985464513302,0.00644347257912159
471,95,1620,b,27334,29882,0.004195798188447952,0.005611575208604336,0.00830078125,0.0015776369255036116,0.0023142967838793993,0.003602877026423812,0.0032161595299839973,0.00439175870269537,0.006304027978330851
472,95,1620,b,27486,29958,0.004475518129765987,0.005901450756937265,0.005859375,0.0015806244919076562,0.002314272802323103,0.0033216518349945545,0.003221852006390691,0.004380493424832821,0.005966574419289827
473,95,1620,b,26558,29494,0.004720743745565414,0.0063032060861587524,0.014892578125,0.001584323588758707,0.002314225770533085,0.0033119902946054935,0.0032275100238621235,0.004391197580844164,0.005915050394833088
474,95,1620,a,26160,13080,0.0042237876914441586,0.005793382413685322,0.003662109375,0.0015803095884621143,0.002314186654984951,0.003579566953703761,0.0032220717985183,0.004389796871691942,0.006132578477263451
475,95,1620,a,27392,13696,0.004704974126070738,0.0062436871230602264,0.018310546875,0.0015966412611305714,0.0023141195997595787,0.0036902660503983498,0.0032508347649127245,0.004397794604301453,0.006348501890897751
476,95,1620,a,27400,13700,0.004712606314569712,0.006302979309111834,0.02099609375,0.0016050003468990326,0.0023140856064856052,0.003595400834456086,0.0032621941063553095,0.004386724904179573,0.00622337032109499
477,95,1620,b,27358,29894,0.0043723490089178085,0.0059202564880251884,0.0029296875,0.001594745204783976,0.0023140336852520704,0.003908712882548571,0.0032420794013887644,0.004397328943014145,0.006694420240819454
478,95,1620,b,28550,30490,0.004481224808841944,0.0059842742048203945,0.0224609375,0.001596106099896133,0.0023139421828091145,0.0038484949618577957,0.0032478843349963427,0.004389873705804348,0.0065376912243664265
479,95,1620,a,27776,13888,0.004534442443400621,0.006217643618583679,0.00634765625,0.0015896271215751767,0.0023137943353503942,0.0034751531202346087,0.0032363608479499817,0.0044020796194672585,0.006026971619576216
480,95,1620,b,27086,29758,0.004227540455758572,0.005522589199244976,0.00537109375,0.0015848646871745586,0.002313773613423109,0.003568674437701702,0.0032283267937600613,0.004369040485471487,0.006269210018217564
481,95,1620,b,26198,29314,0.004737853072583675,0.006430063862353563,0.00732421875,0.0015933046815916896,0.0023137303069233894,0.0037428713403642178,0.003243695478886366,0.004392129834741354,0.006427453830838203
482,95,1620,a,29112,14556,0.004619278945028782,0.006196292117238045,0.01123046875,0.0016039193142205477,0.0023135547526180744,0.003550396766513586,0.0032582562416791916,0.004375722259283066,0.006021993234753609
483,95,1620,a,27704,13852,0.004501901101320982,0.006281964480876923,0.0068359375,0.0016019935719668865,0.0023133456707000732,0.003367411205545068,0.00325786997564137,0.004401822574436665,0.005852264352142811
484,95,1620,b,27254,29842,0.004548597615212202,0.00602622888982296,0.01025390625,0.0015822419663891196,0.0023133400827646255,0.003329229075461626,0.0032230450306087732,0.004363609943538904,0.0058911507949233055
485,95,1620,b,26126,29278,0.0047364807687699795,0.006388622801750898,0.0048828125,0.0016033448046073318,0.0023133126087486744,0.0038784665521234274,0.003258343320339918,0.004391522146761417,0.006649952847510576
486,95,1620,b,27542,29986,0.004501190036535263,0.0059754615649580956,0.0166015625,0.0015967333456501365,0.002313128672540188,0.0033854462672024965,0.0032488075084984303,0.004402246791869402,0.006054173223674297
487,95,1620,b,28870,30650,0.004660883452743292,0.006299418862909079,0.00830078125,0.0016084837261587381,0.002312802243977785,0.0036281945649534464,0.00326531077735126,0.004386925138533115,0.0063724699430167675
488,95,1620,b,28590,30510,0.004625597968697548,0.006323300302028656,0.01513671875,0.0015965147176757455,0.002312759170308709,0.0036761437077075243,0.0032463190145790577,0.004387316759675741,0.006271510850638151
489,95,1620,a,28976,14488,0.005023726727813482,0.006918387021869421,0.019775390625,0.0015900068683549762,0.002312688622623682,0.0034888284280896187,0.0032358833122998476,0.004382163751870394,0.00615763058885932
490,95,1620,b,27142,29786,0.004323612432926893,0.005745417438447475,0.009033203125,0.0015886573819443583,0.002312571508809924,0.003269338048994541,0.0032352455891668797,0.004385240841656923,0.005855318158864975
491,95,1620,b,26510,29470,0.004446234088391066,0.006006244570016861,0.00341796875,0.0015848592156544328,0.002312570810317993,0.003476247191429138,0.0032285687047988176,0.0043877726420760155,0.006290480960160494
492,95,1620,a,28624,14312,0.004444393329322338,0.006243005860596895,0.009033203125,0.001593773253262043,0.0023125179577618837,0.0033186899963766336,0.0032413718290627003,0.004373595118522644,0.005894084926694632
493,95,1620,b,28854,30642,0.004528710152953863,0.0060277581214904785,0.010009765625,0.0016004311619326472,0.0023124811705201864,0.003261650912463665,0.0032509658485651016,0.004403967875987291,0.005771484691649675
494,95,1620,b,26918,29674,0.00427564512938261,0.005721457302570343,0.005126953125,0.0015872155781835318,0.0023123545106500387,0.00388222374022007,0.003231135429814458,0.004384987056255341,0.006532268598675728
495,95,1620,a,27760,13880,0.004435759503394365,0.006218873430043459,0.003173828125,0.0015900115249678493,0.0023122585844248533,0.0038354413118213415,0.0032368400134146214,0.004380892962217331,0.006748192477971315
496,95,1620,a,26696,13348,0.004800828639417887,0.006452806759625673,0.001953125,0.0016048811376094818,0.0023122038692235947,0.0035930206067860126,0.003262339858338237,0.00438406178727746,0.006342586595565081
497,95,1620,b,29198,30814,0.004239252768456936,0.005670445971190929,0.000244140625,0.0015888287452980876,0.0023120513651520014,0.0035246117040514946,0.003236055374145508,0.00438019260764122,0.0063922167755663395
498,95,1620,b,27110,29770,0.004428328480571508,0.005892461631447077,0.00341796875,0.0015850199852138758,0.0023119153920561075,0.003277583047747612,0.0032284290064126253,0.0043719313107430935,0.005835141055285931
499,95,1620,a,28864,14432,0.004324446897953749,0.005792743526399136,0.000732421875,0.0015793413622304797,0.002311909571290016,0.0036550394725054502,0.0032158084213733673,0.004376132041215897,0.006452538073062897
500,95,1620,b,27390,29910,0.004305773414671421,0.005906641948968172,0.022705078125,0.0015804567374289036,0.0023118318058550358,0.003930315840989351,0.003218921134248376,0.004374622367322445,0.0068319207057356834
501,95,1620,a,27672,13836,0.004789829254150391,0.006604340393096209,0.00634765625,0.0016026061493903399,0.002311824355274439,0.003974329214543104,0.0032590071205049753,0.0043907565996050835,0.0067752087488770485
502,95,1620,a,27576,13788,0.004553791601210833,0.006064868997782469,0.011962890625,0.0015931868692860007,0.0023117961827665567,0.0036682337522506714,0.0032416312023997307,0.0043752058409154415,0.006464358419179916
503,95,1620,a,28632,14316,0.004320641979575157,0.005793510936200619,0.009033203125,0.0015916050178930163,0.0023117316886782646,0.003402640111744404,0.0032364032231271267,0.004363172221928835,0.0060237133875489235
504,95,1620,b,26358,29394,0.004722608719021082,0.006349443923681974,0.002685546875,0.0015951558016240597,0.002311594784259796,0.0036917615216225386,0.003245366271585226,0.004373065661638975,0.0064707486890256405
505,95,1620,b,28686,30558,0.004521721508353949,0.006063796579837799,0.03759765625,0.0015846964670345187,0.002311527030542493,0.003601104486733675,0.0032248732168227434,0.0043836613185703754,0.006416009273380041
506,95,1620,b,27822,30126,0.004459658171981573,0.0061012026853859425,0.00341796875,0.0015865362947806716,0.0023114618379622698,0.003305599093437195,0.0032306485809385777,0.004383379127830267,0.00595131516456604
507,95,1620,a,28760,14380,0.004251696169376373,0.005722390953451395,0.009765625,0.0015828321920707822,0.002311179181560874,0.003480908926576376,0.003223145380616188,0.00440087029710412,0.005999608896672726
508,95,1620,a,27440,13720,0.0045672194100916386,0.006173314992338419,0.0078125,0.001594745321199298,0.0023111230693757534,0.0034685228019952774,0.003244522027671337,0.00439911475405097,0.006233452819287777
509,95,1620,a,27008,13504,0.004501293879002333,0.0060867429710924625,0.015625,0.0015826562885195017,0.002310976153239608,0.003949831239879131,0.003227844601497054,0.004355591721832752,0.006802336312830448
510,95,1620,a,27464,13732,0.0046425736509263515,0.006258889567106962,0.013916015625,0.00160209892783314,0.002310915617272258,0.003435100195929408,0.0032551048789173365,0.004373109433799982,0.006129439454525709
511,95,1620,b,28750,30590,0.004664269741624594,0.006368661765009165,0.011474609375,0.0015992826083675027,0.0023107468150556087,0.003326848614960909,0.003249173518270254,0.004364114720374346,0.005860470235347748
512,95,1620,a,26056,13028,0.004734294954687357,0.006449402775615454,0.005615234375,0.001596963731572032,0.002310635754838586,0.003531181253492832,0.0032496664207428694,0.004381454084068537,0.0060929846949875355
513,95,1620,a,26520,13260,0.004420070443302393,0.006009253673255444,0.004150390625,0.0015851791249588132,0.00231059524230659,0.003328948747366667,0.003229949390515685,0.004356327932327986,0.005760558415204287
514,95,1620,a,27256,13628,0.004378536716103554,0.006127362605184317,0.001220703125,0.0016039008041843772,0.0023105861619114876,0.0035872117150574923,0.003257553791627288,0.004388377536088228,0.006254581734538078
515,95,1620,b,27742,30086,0.004527165554463863,0.006318722385913134,0.00830078125,0.0015856556128710508,0.0023105470463633537,0.003643130650743842,0.0032298907171934843,0.0043654609471559525,0.006354006007313728
516,95,1620,b,26694,29562,0.004884970374405384,0.006757231894880533,0.008544921875,0.0015899919671937823,0.0023104618303477764,0.003327661193907261,0.003236207878217101,0.00439305417239666,0.005862637422978878
517,95,1620,a,26272,13136,0.004492600914090872,0.0060692946426570415,0.001708984375,0.001594080589711666,0.0023103663697838783,0.003363286145031452,0.003245075000450015,0.004391706548631191,0.005991791840642691
518,95,1620,a,28192,14096,0.004792379215359688,0.0068613323383033276,0.017578125,0.0015941818710416555,0.0023102539125829935,0.0034949530381709337,0.003245064988732338,0.004378434736281633,0.006199331022799015
519,95,1620,b,28918,30674,0.004254309460520744,0.0056616272777318954,0.000244140625,0.0015922696329653263,0.002309878822416067,0.0032162736169993877,0.0032429033890366554,0.004400006495416164,0.005791459698230028
520,95,1620,a,26640,13320,0.004632612690329552,0.006248882040381432,0.001708984375,0.0015904834726825356,0.0023098422680050135,0.003683679737150669,0.003238330129534006,0.004397761542350054,0.006327795796096325
521,95,1620,a,28472,14236,0.0045024375431239605,0.00609928835183382,0.01025390625,0.0015919473953545094,0.002309283707290888,0.003293387359008193,0.0032387881074100733,0.004332717973738909,0.0059130690060555935
522,95,1620,a,26968,13484,0.004420005716383457,0.00580071983858943,0.000244140625,0.0015904089668765664,0.0023092315532267094,0.003773318836465478,0.0032371184788644314,0.004369623959064484,0.006570138037204742
523,95,1620,b,28118,30274,0.004440057557076216,0.005922090727835894,0.002197265625,0.001578157301992178,0.002309225033968687,0.003552040783688426,0.003218415193259716,0.004377068020403385,0.00627235509455204
524,95,1620,a,26472,13236,0.004574351012706757,0.006078832782804966,0.006591796875,0.001585444901138544,0.002308955881744623,0.0034860612358897924,0.003228171030059457,0.004369921516627073,0.006071492563933134
525,95,1620,b,27134,29782,0.004573063924908638,0.006003962829709053,0.013427734375,0.0015824597794562578,0.0023089100141078234,0.0036157090216875076,0.0032234909012913704,0.004400487057864666,0.006427921820431948
526,95,1620,b,27590,30010,0.004442538134753704,0.006351054180413485,0.01904296875,0.0015800987603142858,0.0023088206071406603,0.003727914532646537,0.003220135113224387,0.004387404303997755,0.006489654071629047
527,95,1620,a,26400,13200,0.004429263062775135,0.005850540474057198,0.001220703125,0.0015916182892397046,0.0023087458685040474,0.0031077435705810785,0.0032409171108156443,0.004383296240121126,0.005646153353154659
528,95,1620,a,26552,13276,0.004707356449216604,0.006320947781205177,0.002197265625,0.0015881401486694813,0.002308731200173497,0.0034142443910241127,0.0032359526958316565,0.004369938746094704,0.006130906753242016
529,95,1620,a,28856,14428,0.0047051082365214825,0.00665512727573514,0.002685546875,0.0015916199190542102,0.00230867019854486,0.003387601813301444,0.003237189957872033,0.00434446893632412,0.006043034140020609
530,95,1620,a,26664,13332,0.004786388017237186,0.0065579647198319435,0.005126953125,0.0015927145723253489,0.002308570547029376,0.003615363733842969,0.0032405476085841656,0.004381041508167982,0.006413860246539116
531,95,1620,b,28566,30498,0.0047103725373744965,0.006500190123915672,0.032470703125,0.0015902016311883926,0.0023084073327481747,0.0034518076572567225,0.0032379792537540197,0.004395718686282635,0.00610947934910655
532,95,1620,b,29182,30806,0.004427310079336166,0.006003635935485363,0.0029296875,0.0015902837039902806,0.0023082776460796595,0.0035196044482290745,0.003237225115299225,0.004363157320767641,0.006240299437195063
533,95,1620,a,28456,14228,0.004484676755964756,0.006063040811568499,0.0029296875,0.0015984383644536138,0.002308252966031432,0.00407596817240119,0.00324868131428957,0.0043874881230294704,0.006935210898518562
534,95,1620,a,29000,14500,0.004807047080248594,0.00673309899866581,0.0009765625,0.0016016020672395825,0.00230802153237164,0.0035846626851707697,0.003256021300330758,0.0044029513373970985,0.006330942735075951
535,95,1620,b,28862,30646,0.004411473870277405,0.0058790650218725204,0.005126953125,0.001588635379448533,0.0023079379461705685,0.0033033560030162334,0.0032332842238247395,0.004391076974570751,0.005838499870151281
536,95,1620,b,27374,29902,0.004459064919501543,0.005859141703695059,0.019775390625,0.0015808489406481385,0.002307718154042959,0.003972531296312809,0.0032197849359363317,0.004369539674371481,0.00671467836946249
537,95,1620,a,25960,12980,0.004592954646795988,0.006087435409426689,0.016357421875,0.001600330462679267,0.002307669958099723,0.0037600742653012276,0.003254723036661744,0.0044015743769705296,0.006585945375263691
538,95,1620,b,28086,30258,0.004383540712296963,0.005971736274659634,0.009521484375,0.001581342425197363,0.002307652495801449,0.003961564972996712,0.0032231907825917006,0.004361301194876432,0.006807963363826275
539,95,1620,b,29214,30822,0.004178063943982124,0.00552069116383791,0.008544921875,0.0015858678380027413,0.002307512331753969,0.0037722252309322357,0.0032292138785123825,0.004387459717690945,0.006596188526600599
540,95,1620,b,26494,29462,0.0043141539208590984,0.00596661539748311,0.00341796875,0.0015815460355952382,0.0023073877673596144,0.003587538842111826,0.003223680891096592,0.004397583659738302,0.00623659323900938
541,95,1620,b,26366,29398,0.004655289929360151,0.006280054803937674,0.01220703125,0.0016005979850888252,0.0023072592448443174,0.0042659202590584755,0.0032542056869715452,0.0043668001890182495,0.0070546348579227924
542,95,1620,b,28902,30666,0.004367516376078129,0.005883798468858004,0.0029296875,0.0015794069040566683,0.00230724667198956,0.003289617598056793,0.003217557445168495,0.004403447732329369,0.005911888089030981
543,95,1620,a,27768,13884,0.004894792102277279,0.006701397243887186,0.001220703125,0.0015930392546579242,0.0023071453906595707,0.0037635790649801493,0.003240349004045129,0.004366331733763218,0.006651983130723238
544,95,1620,a,27624,13812,0.004637355916202068,0.006298300344496965,0.01025390625,0.0015952885150909424,0.0023071207106113434,0.00341829564422369,0.0032448298297822475,0.004383654799312353,0.005938889924436808
545,95,1620,b,27270,29850,0.004280364606529474,0.005747275892645121,0.009033203125,0.0015638928161934018,0.0023068974260240793,0.0032150077167898417,0.003194620367139578,0.004374871030449867,0.005840314086526632
546,95,1620,b,28062,30246,0.004375492688268423,0.005905623082071543,0.01904296875,0.0015797201776877046,0.002306648064404726,0.0038962308317422867,0.0032189462799578905,0.004373342730104923,0.006498510483652353
547,95,1620,a,26976,13488,0.004600133281201124,0.006262726616114378,0.00048828125,0.001597219961695373,0.0023065763525664806,0.003765507834032178,0.003249904839321971,0.004379693418741226,0.00658122543245554
548,95,1620,b,26926,29678,0.004392427857965231,0.005865043960511684,0.006103515625,0.001594480243511498,0.0023061572574079037,0.004376196302473545,0.0032432114239782095,0.004404174629598856,0.007376981899142265
549,95,1620,a,27816,13908,0.004308678675442934,0.0057301754131913185,0.015869140625,0.0015846219612285495,0.0023060631938278675,0.0034315004013478756,0.0032284376211464405,0.004357828758656979,0.006161116994917393
550,95,1620,b,26166,29298,0.004805353935807943,0.00660288380458951,0.007080078125,0.0015886734472587705,0.002305753994733095,0.0032165388111025095,0.00323674688115716,0.0043838066048920155,0.005686081945896149
551,95,1620,a,26488,13244,0.004724754951894283,0.006429199129343033,0.00048828125,0.0015932355308905244,0.002305711153894663,0.0031937803141772747,0.003242683596909046,0.004381519742310047,0.005620123818516731
552,95,1620,a,28376,14188,0.0046593984588980675,0.006308726966381073,0.005126953125,0.001596217742189765,0.002305521396920085,0.003496081568300724,0.0032479604706168175,0.004390527494251728,0.006228119134902954
553,95,1620,b,27614,30022,0.00460138451308012,0.0063021741807460785,0.01220703125,0.001572795445099473,0.002305467613041401,0.0038032899610698223,0.0032085764687508345,0.004358907695859671,0.006448371335864067
554,95,1620,a,28888,14444,0.0043554119765758514,0.0060138520784676075,0.0,0.0015791889745742083,0.0023054485209286213,0.0034691651817411184,0.0032176130916923285,0.004354471806436777,0.005991599056869745
555,95,1620,b,28838,30634,0.004571497905999422,0.0060984487645328045,0.015869140625,0.0015843616565689445,0.0023053630720824003,0.0032459201756864786,0.0032246808987110853,0.004377683158963919,0.005695566534996033
556,95,1620,b,27454,29942,0.004556848201900721,0.006369725801050663,0.016357421875,0.0015937217976897955,0.002305283211171627,0.0031839334405958652,0.003242993028834462,0.0043328856118023396,0.005639893002808094
557,95,1620,b,26574,29502,0.004318481311202049,0.005770713556557894,0.00537109375,0.0015858623664826155,0.002305148635059595,0.003522219369187951,0.003229644615203142,0.004411195870488882,0.006267608609050512
558,95,1620,b,26686,29558,0.004721980541944504,0.006496358662843704,0.00244140625,0.0015947520732879639,0.002305128611624241,0.003469083458185196,0.003244025632739067,0.004372380208224058,0.006115368101745844
559,95,1620,b,29158,30794,0.004345586523413658,0.005869952030479908,0.01025390625,0.001589655876159668,0.0023050361778587103,0.0035167792811989784,0.003235899144783616,0.004365192260593176,0.006154524628072977
560,95,1620,b,28958,30694,0.004816263448446989,0.006510435603559017,0.009033203125,0.001590114552527666,0.0023047826252877712,0.0033460466656833887,0.003236806485801935,0.004375819116830826,0.00581173412501812
561,95,1620,a,27424,13712,0.004689155146479607,0.006399108096957207,0.001220703125,0.0015911465743556619,0.002304780762642622,0.00410671578720212,0.0032386945094913244,0.0043890587985515594,0.007043746765702963
562,95,1620,b,26790,29610,0.004662651102989912,0.006331229116767645,0.002685546875,0.001601937459781766,0.0023045497946441174,0.0034776388201862574,0.00325321895070374,0.00441833445802331,0.006079733371734619
563,95,1620,a,28448,14224,0.0047447895631194115,0.006554066203534603,0.002685546875,0.0015937699936330318,0.002304460620507598,0.003712829202413559,0.0032409881241619587,0.004388138186186552,0.006433185189962387
564,95,1620,b,27014,29722,0.0046046338975429535,0.006283935625106096,0.013916015625,0.0015906528569757938,0.002304420340806246,0.0036462906282395124,0.003237455151975155,0.004387263208627701,0.006290047895163298
565,95,1620,b,26606,29518,0.004862521775066853,0.0064999740570783615,0.0,0.0015911920927464962,0.0023043854162096977,0.0038883769884705544,0.003235471434891224,0.004361429251730442,0.006590406410396099
566,95,1620,b,27118,29774,0.004514811094850302,0.006083135958760977,0.0,0.001587839680723846,0.002304318593814969,0.003657222492620349,0.0032341289333999157,0.004368801135569811,0.006333716679364443
567,95,1620,b,28846,30638,0.004811650142073631,0.006470789667218924,0.0166015625,0.0016108410200104117,0.0023042524699121714,0.003358993213623762,0.0032685601618140936,0.0043853530660271645,0.005894700530916452
568,95,1620,b,27078,29754,0.004402375314384699,0.00584479421377182,0.000244140625,0.0015843986766412854,0.0023041400127112865,0.003401929745450616,0.0032270157244056463,0.004372553434222937,0.005979518871754408
569,95,1620,a,26720,13360,0.004583272617310286,0.006130461115390062,0.0048828125,0.0015758968656882644,0.0023039120715111494,0.0037193840835243464,0.003214204451069236,0.004348563030362129,0.006610115058720112
570,95,1620,b,28542,30486,0.004673192277550697,0.006296262610703707,0.025390625,0.0015916678821668029,0.0023038771469146013,0.003722977126017213,0.003238907316699624,0.004361539147794247,0.006396891083568335
571,95,1620,b,26766,29598,0.004647976718842983,0.006445259787142277,0.0009765625,0.0015919964062049985,0.002303857821971178,0.003206198802217841,0.003240239340811968,0.004362941719591618,0.005733031779527664
