Generated by runner2lammps.sh, original comment line:  Na12a

  480 atoms
  3 atom types

  0.0000000000000000E+00   1.6629999688598279E+01 xlo xhi
  0.0000000000000000E+00   1.6629999688598279E+01 ylo yhi
  0.0000000000000000E+00   4.4099999229264021E+01 zlo zhi

Atoms

  108   1   7.9730532051623078E+00   2.6731048019721837E+00   9.2527560986270014E+00
  109   2   1.5349668661786962E+01   4.2777055678551852E+00   5.3403521414222199E+00
  110   1   1.4707594670778438E+01   3.5644699425410864E+00   5.5848325409790878E+00
  111   1   1.5896110276831976E+01   4.3634761973589660E+00   6.1760039179366162E+00
  112   2   9.8273049611075454E+00   2.4062507900351160E+00   1.2407188318478664E+01
  113   1   1.0021389698379270E+01   2.0519565945010902E+00   1.3345425859477761E+01
  114   1   1.0554779686751029E+01   3.0542695578052101E+00   1.2151492537162431E+01
  115   2   8.7557676812585878E+00   3.8916570355638611E+00   1.4790265380194157E+01
  116   1   9.4585917449932069E+00   4.5889914149363173E+00   1.4659617877513869E+01
  117   1   7.8926076859088106E+00   4.3339708637382754E+00   1.5082962819468307E+01
  118   2  -2.6931976605832570E+00   1.5688078015872811E+01  -1.1603623202008575E+00
  119   1  -2.7027620094517455E+00   1.5117392676192358E+01  -3.5111648639629833E-01
  120   1  -1.9113404515649313E+00   1.6288721664864532E+01  -1.2594152976408488E+00
  121   2   1.2491641825910206E+01   1.0445025687798445E+01   6.2745642313953880E+00
  122   1   1.1447708545971386E+01   1.0288123587089983E+01   6.1705274630046709E+00
  123   1   1.2800088637267123E+01   9.6684057456137733E+00   6.7914227237700455E+00
  124   2   1.4513380814267810E+01   5.4646648637381900E-01   2.1157822451636488E+00
  125   1   1.4329608153260347E+01   1.4924183727200888E+00   2.1025618109608457E+00
  126   1   1.5396046810704307E+01   5.2600796631159386E-01   2.5608266277345115E+00
  127   2   2.2515908131595497E+00   8.1140117257524409E+00   1.9289176017262533E+00
  128   1   2.1826628358515356E+00   8.8635732497290540E+00   2.5409925367784512E+00
  129   1   2.8914464933095649E+00   7.4329902921899267E+00   2.2532100954179088E+00
  130   2   1.2365811952537138E+01   9.4489062145439444E+00   1.0414637157416580E+01
  131   1   1.1840930075325474E+01   1.0217939872265926E+01   1.0051775582875095E+01
  132   1   1.3288686420815752E+01   9.8151259476512944E+00   1.0345901800612500E+01
  133   2   7.3495729137328540E+00   8.4613123152974232E+00   6.5978407048465044E+00
  134   1   6.7606870531393293E+00   8.9110198074305931E+00   5.8918003020379306E+00
  135   1   8.2833891791539784E+00   8.7929323257967571E+00   6.3373246483370069E+00
  136   2   4.1947485735696057E+00   6.2637795998838355E+00   4.5978567207122278E+00
  137   1   4.6479703315451806E+00   6.0282126612288609E+00   5.4314431185814041E+00
  138   1   9.2320573321120647E-01   1.0005462522754407E+01   4.7112138872782632E+00
  139   2   2.3700630066240488E-01   9.6211385789859545E+00   7.8806329348550852E+00
  140   1   9.4893327073960099E-01   8.1186441430366472E+00   5.1797389209497462E+00
  141   1   1.0743937784210558E+00   9.9941116716296357E+00   8.2348800336175429E+00
  142   2   2.3792818027753126E+00   8.5987121191596270E+00   1.4264374362045666E+01
